Month,Day,Hour,Whitewater,Sonoma,Lompoc,Fairfield,Rosamond
4,3,15,43.093228,42.363572,8.233812831,8.233812831,0
4,3,16,34.433064,35.257348,3.473639787,3.473639787,0
4,3,17,9.489758,16.141085,0,0,0
4,3,18,0,0,0,0,0
4,3,19,0,0,0,0,0
4,3,20,0,0,0,0,0
4,3,21,0,0,0,0,0
4,3,22,0,0,0,0,0
4,3,23,0,0,0,0,0
4,4,0,0,0,0,0,0
4,4,1,0,0,0,0,0
4,4,2,0,0,0,0,0
4,4,3,0,0,0,0,0
4,4,4,0,0,0,0,0
4,4,5,0,0,0,0,0
4,4,6,0.416274719,8.787761,0,0,0
4,4,7,2.028546625,0.646349563,0,0,0
4,4,8,24.862928,2.993447,0,0,0
4,4,9,23.18693,4.5671245,0,0,0
4,4,10,27.811724,27.391936,0,0,0
4,4,11,41.142616,46.234864,0,0,3.473639787
4,4,12,48.770296,46.786308,3.473639787,3.473639787,8.233812831
4,4,13,40.053072,46.25222,3.473639787,3.473639787,8.233812831
4,4,14,38.1395,45.962784,3.473639787,3.473639787,3.473639787
4,4,15,42.699664,43.844832,8.233812831,8.233812831,3.473639787
4,4,16,32.472736,36.611108,8.233812831,8.233812831,0
4,4,17,8.662063,17.117972,3.473639787,3.473639787,0
4,4,18,0,0,3.473639787,3.473639787,0
4,4,19,0,0,0,0,0
4,4,20,0,0,0,0,0
4,4,21,0,0,0,0,0
4,4,22,0,0,0,0,0
4,4,23,0,0,0,0,0
4,5,0,0,0,0,0,0
4,5,1,0,0,0,0,0
4,5,2,0,0,0,0,0
4,5,3,0,0,0,0,0
4,5,4,0,0,0,0,0
4,5,5,0,0,0,0,0
4,5,6,19.250262,0,0,0,0
4,5,7,40.44512,0.439047594,0,0,0
4,5,8,46.139996,4.10034575,0,0,0
4,5,9,47.380668,7.954222,0,0,0
4,5,10,47.862792,15.885583,0,0,0
4,5,11,47.066156,37.181176,0,0,3.473639787
4,5,12,46.749536,43.572968,3.473639787,3.473639787,0
4,5,13,44.710828,39.072264,3.473639787,3.473639787,0
4,5,14,43.809,35.084608,3.473639787,3.473639787,0
4,5,15,39.182344,43.71354,8.233812831,8.233812831,0
4,5,16,31.309882,36.043696,8.233812831,8.233812831,0
4,5,17,8.848073,16.786232,8.233812831,8.233812831,0
4,5,18,0,0,3.473639787,3.473639787,0
4,5,19,0,0,0,0,0
4,5,20,0,0,0,0,0
4,5,21,0,0,0,0,0
4,5,22,0,0,0,0,0
4,5,23,0,0,0,0,0
4,6,0,0,0,0,0,0
4,6,1,0,0,0,0,0
4,6,2,0,0,0,0,0
4,6,3,0,0,0,0,0
4,6,4,0,0,0,0,0
4,6,5,0,0,0,0,0
4,6,6,8.547095,0.280439156,3.473639787,3.473639787,0
4,6,7,28.641688,4.09828775,3.473639787,3.473639787,8.233812831
4,6,8,33.59574,14.590021,3.473639787,3.473639787,16.08166569
4,6,9,37.492356,44.454884,0,0,27.78911831
4,6,10,36.284728,43.983144,0,0,27.78911831
4,6,11,37.82148,44.045336,0,0,27.78911831
4,6,12,37.718396,43.775732,3.473639787,3.473639787,16.08166569
4,6,13,44.090444,43.498372,3.473639787,3.473639787,16.08166569
4,6,14,29.019356,43.064904,3.473639787,3.473639787,16.08166569
4,6,15,36.813372,41.238772,3.473639787,3.473639787,8.233812831
4,6,16,31.007514,36.0068,3.473639787,3.473639787,0
4,6,17,8.904255,18.026598,3.473639787,3.473639787,0
4,6,18,0,0,3.473639787,3.473639787,0
4,6,19,0,0,0,0,0
4,6,20,0,0,0,0,0
4,6,21,0,0,0,0,0
4,6,22,0,0,0,0,0
4,6,23,0,0,0,0,0
4,7,0,0,0,0,0,0
4,7,1,0,0,0,0,0
4,7,2,0,0,0,0,0
4,7,3,0,0,0,0,0
4,7,4,0,0,0,0,0
4,7,5,0,0,0,0,0
4,7,6,18.89613,1.56230525,0,0,0
4,7,7,38.403044,7.9252185,0,0,0
4,7,8,36.104512,13.796444,0,0,0
4,7,9,46.971624,34.872776,0,0,0
4,7,10,47.839224,43.563456,0,0,0
4,7,11,48.66686,43.389576,0,0,0
4,7,12,48.670776,43.190112,0,0,0
4,7,13,48.390496,43.004748,0,0,0
4,7,14,47.879936,44.41124,0,0,0
4,7,15,18.757392,42.700124,3.473639787,3.473639787,0
4,7,16,17.389908,37.65984,3.473639787,3.473639787,0
4,7,17,2.1383585,19.15734,3.473639787,3.473639787,0
4,7,18,0,0,3.473639787,3.473639787,0
4,7,19,0,0,3.473639787,3.473639787,0
4,7,20,0,0,0,0,0
4,7,21,0,0,0,0,0
4,7,22,0,0,0,0,0
4,7,23,0,0,0,0,0
4,8,0,0,0,0,0,0
4,8,1,0,0,0,0,0
4,8,2,0,0,0,0,0
4,8,3,0,0,0,0,0
4,8,4,0,0,0,0,0
4,8,5,0,0,0,0,0
4,8,6,20.203916,0.825846438,3.473639787,3.473639787,0
4,8,7,40.640336,2.020942125,3.473639787,3.473639787,0
4,8,8,46.661848,5.6741935,3.473639787,3.473639787,0
4,8,9,47.500668,23.36708,8.233812831,8.233812831,0
4,8,10,47.941572,25.173994,8.233812831,8.233812831,0
4,8,11,48.657176,31.731792,8.233812831,8.233812831,0
4,8,12,48.6772,47.822932,8.233812831,8.233812831,0
4,8,13,48.898048,47.309188,16.08166569,16.08166569,0
4,8,14,47.310136,46.718636,16.08166569,16.08166569,0
4,8,15,43.110616,45.310316,16.08166569,16.08166569,0
4,8,16,31.808532,39.355128,8.233812831,8.233812831,0
4,8,17,7.7712195,19.80696,8.233812831,8.233812831,0
4,8,18,0,1.458332125,8.233812831,8.233812831,0
4,8,19,0,0,3.473639787,3.473639787,0
4,8,20,0,0,3.473639787,3.473639787,0
4,8,21,0,0,3.473639787,3.473639787,0
4,8,22,0,0,0,0,0
4,8,23,0,0,0,0,0
4,9,0,0,0,0,0,0
4,9,1,0,0,0,0,0
4,9,2,0,0,0,0,0
4,9,3,0,0,0,0,0
4,9,4,0,0,0,0,0
4,9,5,0,0,0,0,0
4,9,6,20.810914,10.762112,0,0,0
4,9,7,42.185076,33.988176,3.473639787,3.473639787,0
4,9,8,48.0252,41.67608,3.473639787,3.473639787,0
4,9,9,49.144796,44.8436,3.473639787,3.473639787,0
4,9,10,49.261232,43.587056,3.473639787,3.473639787,0
4,9,11,49.219536,43.7806,3.473639787,3.473639787,0
4,9,12,48.782932,43.686356,3.473639787,3.473639787,0
4,9,13,47.917628,45.207792,3.473639787,3.473639787,0
4,9,14,46.936964,44.50216,3.473639787,3.473639787,0
4,9,15,43.60922,43.230312,3.473639787,3.473639787,0
4,9,16,33.497516,37.839084,3.473639787,3.473639787,0
4,9,17,9.445544,19.664668,3.473639787,3.473639787,0
4,9,18,0,1.581299625,3.473639787,3.473639787,0
4,9,19,0,0,3.473639787,3.473639787,0
4,9,20,0,0,3.473639787,3.473639787,0
4,9,21,0,0,0,0,0
4,9,22,0,0,0,0,0
4,9,23,0,0,0,0,0
4,10,0,0,0,0,0,0
4,10,1,0,0,0,0,0
4,10,2,0,0,0,0,0
4,10,3,0,0,0,0,0
4,10,4,0,0,0,0,0
4,10,5,0,0,0,0,0
4,10,6,20.831096,11.125549,0,0,0
4,10,7,41.366508,34.798668,0,0,0
4,10,8,47.339884,41.784436,0,0,3.473639787
4,10,9,48.815344,44.330592,0,0,3.473639787
4,10,10,49.433188,44.98616,0,0,3.473639787
4,10,11,49.425288,45.232692,0,0,3.473639787
4,10,12,48.367296,45.065512,0,0,3.473639787
4,10,13,48.067632,44.89644,0,0,3.473639787
4,10,14,46.397904,44.127036,0,0,0
4,10,15,42.115432,42.82184,3.473639787,3.473639787,0
4,10,16,31.938966,37.3186,3.473639787,3.473639787,0
4,10,17,9.263352,10.914866,3.473639787,3.473639787,0
4,10,18,0,0.060550918,3.473639787,3.473639787,0
4,10,19,0,0,3.473639787,3.473639787,0
4,10,20,0,0,3.473639787,3.473639787,0
4,10,21,0,0,3.473639787,3.473639787,0
4,10,22,0,0,3.473639787,3.473639787,0
4,10,23,0,0,3.473639787,3.473639787,0
4,11,0,0,0,0,0,0
4,11,1,0,0,0,0,0
4,11,2,0,0,0,0,0
4,11,3,0,0,0,0,0
4,11,4,0,0,0,0,0
4,11,5,0.510853156,0,0,0,0
4,11,6,18.516168,1.076370875,0,0,0
4,11,7,36.289708,11.519901,0,0,0
4,11,8,42.671748,28.737116,0,0,0
4,11,9,44.174184,35.399928,0,0,0
4,11,10,44.61884,37.46828,0,0,0
4,11,11,44.77414,37.634884,0,0,0
4,11,12,45.613736,35.996664,0,0,0
4,11,13,45.318748,36.489192,0,0,0
4,11,14,43.939288,35.894736,0,0,0
4,11,15,40.2965,35.244972,0,0,0
4,11,16,29.406148,30.043848,0,0,0
4,11,17,8.723012,4.666454,0,0,0
4,11,18,0,0,3.473639787,3.473639787,0
4,11,19,0,0,3.473639787,3.473639787,0
4,11,20,0,0,0,0,0
4,11,21,0,0,0,0,0
4,11,22,0,0,0,0,0
4,11,23,0,0,0,0,0
4,12,0,0,0,0,0,0
4,12,1,0,0,0,0,0
4,12,2,0,0,0,0,0
4,12,3,0,0,0,0,0
4,12,4,0,0,0,0,0
4,12,5,0,0,0,0,0
4,12,6,16.726505,8.569563,0,0,0
4,12,7,29.4465,15.243491,0,0,0
4,12,8,41.226444,34.615896,0,0,0
4,12,9,44.598468,18.233298,0,0,0
4,12,10,46.206864,44.181668,0,0,0
4,12,11,45.828048,44.075968,0,0,0
4,12,12,45.60572,23.914122,3.473639787,3.473639787,0
4,12,13,44.961148,7.543053,3.473639787,3.473639787,0
4,12,14,44.558688,10.936909,8.233812831,8.233812831,0
4,12,15,40.415312,3.0615005,8.233812831,8.233812831,3.473639787
4,12,16,30.439722,4.0713345,3.473639787,3.473639787,0
4,12,17,8.820746,0.594048313,0,0,0
4,12,18,0,0,0,0,0
4,12,19,0,0,0,0,0
4,12,20,0,0,0,0,0
4,12,21,0,0,0,0,0
4,12,22,0,0,0,0,0
4,12,23,0,0,0,0,0
4,13,0,0,0,0,0,0
4,13,1,0,0,0,0,0
4,13,2,0,0,0,0,0
4,13,3,0,0,0,0,0
4,13,4,0,0,0,0,0
4,13,5,0,0,0,0,0
4,13,6,9.303586,2.335451,0,0,0
4,13,7,34.306712,14.420297,0,0,0
4,13,8,41.840216,5.3485875,3.473639787,3.473639787,0
4,13,9,45.406128,32.675958,3.473639787,3.473639787,0
4,13,10,46.993504,9.143509,3.473639787,3.473639787,0
4,13,11,47.944312,27.448026,8.233812831,8.233812831,3.473639787
4,13,12,47.638408,30.55894,8.233812831,8.233812831,3.473639787
4,13,13,42.29342,34.13348,8.233812831,8.233812831,8.233812831
4,13,14,45.4774,30.690326,8.233812831,8.233812831,8.233812831
4,13,15,41.670544,14.781556,8.233812831,8.233812831,8.233812831
4,13,16,31.54376,23.029326,3.473639787,3.473639787,8.233812831
4,13,17,9.323722,9.527687,0,0,3.473639787
4,13,18,0,0.147864688,0,0,0
4,13,19,0,0,0,0,0
4,13,20,0,0,0,0,0
4,13,21,0,0,0,0,0
4,13,22,0,0,0,0,0
4,13,23,0,0,0,0,0
4,14,0,0,0,0,0,0
4,14,1,0,0,0,0,0
4,14,2,0,0,0,0,0
4,14,3,0,0,0,0,0
4,14,4,0,0,0,0,0
4,14,5,1.218872375,0,0,0,0
4,14,6,21.756824,0.91315075,0,0,3.473639787
4,14,7,42.129116,2.35618,0,0,8.233812831
4,14,8,47.486716,4.03560025,0,0,16.08166569
4,14,9,47.841996,24.551128,0,0,16.08166569
4,14,10,47.191364,14.169497,0,0,27.78911831
4,14,11,45.81798,25.083044,0,0,27.78911831
4,14,12,43.949104,19.188056,0,0,27.78911831
4,14,13,43.262552,29.140844,0,0,27.78911831
4,14,14,42.025516,45.055884,0,0,27.78911831
4,14,15,40.36882,33.123476,0,0,44.12809065
4,14,16,19.999296,1.1472735,3.473639787,3.473639787,27.78911831
4,14,17,9.370078,6.534504,0,0,16.08166569
4,14,18,0,1.4416655,0,0,16.08166569
4,14,19,0,0,3.473639787,3.473639787,16.08166569
4,14,20,0,0,0,0,27.78911831
4,14,21,0,0,0,0,27.78911831
4,14,22,0,0,0,0,27.78911831
4,14,23,0,0,0,0,27.78911831
4,15,0,0,0,0,0,27.78911831
4,15,1,0,0,0,0,27.78911831
4,15,2,0,0,0,0,27.78911831
4,15,3,0,0,0,0,27.78911831
4,15,4,0,0,0,0,27.78911831
4,15,5,0.629104938,0,0,0,27.78911831
4,15,6,18.609054,1.235078625,0,0,27.78911831
4,15,7,36.15164,3.06730025,0,0,16.08166569
4,15,8,43.022128,4.628043,0,0,16.08166569
4,15,9,43.853252,4.07528575,0,0,16.08166569
4,15,10,44.55344,4.981944,0,0,16.08166569
4,15,11,44.58724,21.280476,3.473639787,3.473639787,16.08166569
4,15,12,44.465384,6.5617185,3.473639787,3.473639787,27.78911831
4,15,13,43.6548,14.659032,8.233812831,8.233812831,27.78911831
4,15,14,42.271676,8.59674,8.233812831,8.233812831,27.78911831
4,15,15,38.973448,9.036318,8.233812831,8.233812831,27.78911831
4,15,16,26.019682,20.030384,3.473639787,3.473639787,16.08166569
4,15,17,6.2608655,0.599115625,0,0,3.473639787
4,15,18,0,0.234323313,0,0,0
4,15,19,0,0,0,0,0
4,15,20,0,0,0,0,0
4,15,21,0,0,0,0,0
4,15,22,0,0,0,0,0
4,15,23,0,0,0,0,0
4,16,0,0,0,0,0,0
4,16,1,0,0,0,0,0
4,16,2,0,0,0,0,0
4,16,3,0,0,0,0,0
4,16,4,0,0,0,0,0
4,16,5,1.38449625,0,0,0,0
4,16,6,18.950562,0,3.473639787,3.473639787,0
4,16,7,36.69512,0.10729107,3.473639787,3.473639787,0
4,16,8,42.953424,4.960004,8.233812831,8.233812831,0
4,16,9,44.511164,12.513629,8.233812831,8.233812831,0
4,16,10,45.228864,11.945013,8.233812831,8.233812831,0
4,16,11,45.249404,9.797244,8.233812831,8.233812831,0
4,16,12,45.092096,10.857761,8.233812831,8.233812831,0
4,16,13,44.445132,2.89348925,8.233812831,8.233812831,0
4,16,14,43.064672,6.1000335,8.233812831,8.233812831,3.473639787
4,16,15,39.72504,1.5415515,3.473639787,3.473639787,3.473639787
4,16,16,30.551324,2.16544475,0,0,0
4,16,17,9.264337,0,0,0,0
4,16,18,0,0,0,0,0
4,16,19,0,0,0,0,0
4,16,20,0,0,0,0,0
4,16,21,0,0,3.473639787,3.473639787,0
4,16,22,0,0,3.473639787,3.473639787,0
4,16,23,0,0,0,0,0
4,17,0,0,0,0,0,0
4,17,1,0,0,0,0,0
4,17,2,0,0,0,0,0
4,17,3,0,0,0,0,0
4,17,4,0,0,0,0,0
4,17,5,1.6171485,0,0,0,0
4,17,6,19.222276,6.659357,0,0,0
4,17,7,35.794784,2.473325,0,0,3.473639787
4,17,8,41.924532,7.00544,3.473639787,3.473639787,8.233812831
4,17,9,44.661768,23.537988,3.473639787,3.473639787,8.233812831
4,17,10,45.4024,27.1716,3.473639787,3.473639787,3.473639787
4,17,11,46.1238,4.7889985,0,0,0
4,17,12,45.924232,8.480336,0,0,0
4,17,13,45.583744,13.719964,0,0,0
4,17,14,44.84272,15.223102,0,0,0
4,17,15,41.18218,45.153604,0,0,0
4,17,16,32.343918,39.785088,0,0,0
4,17,17,9.688492,9.281128,0,0,0
4,17,18,0,3.05244025,0,0,0
4,17,19,0,0,0,0,0
4,17,20,0,0,0,0,0
4,17,21,0,0,0,0,0
4,17,22,0,0,0,0,0
4,17,23,0,0,0,0,0
4,18,0,0,0,0,0,0
4,18,1,0,0,0,0,0
4,18,2,0,0,0,0,0
4,18,3,0,0,0,0,0
4,18,4,0,0,0,0,0
4,18,5,1.812188125,0,0,0,0
4,18,6,20.244254,11.307193,0,0,0
4,18,7,38.663968,36.37806,0,0,3.473639787
4,18,8,44.315444,43.57034,0,0,8.233812831
4,18,9,47.00318,45.500012,0,0,3.473639787
4,18,10,47.525172,46.188536,0,0,3.473639787
4,18,11,48.345028,47.613796,0,0,0
4,18,12,48.536108,25.962412,0,0,0
4,18,13,48.410152,47.01072,3.473639787,3.473639787,0
4,18,14,47.171596,46.2213,3.473639787,3.473639787,0
4,18,15,43.658224,44.327428,3.473639787,3.473639787,0
4,18,16,33.888532,37.2903,3.473639787,3.473639787,0
4,18,17,10.101771,18.729146,0,0,0
4,18,18,0,0.816751313,0,0,0
4,18,19,0,0,0,0,0
4,18,20,0,0,0,0,0
4,18,21,0,0,0,0,0
4,18,22,0,0,0,0,0
4,18,23,0,0,0,0,0
4,19,0,0,0,0,0,0
4,19,1,0,0,0,0,0
4,19,2,0,0,0,0,0
4,19,3,0,0,0,0,0
4,19,4,0,0,0,0,0
4,19,5,0.630703688,0,0,0,0
4,19,6,18.004442,9.35341,0,0,0
4,19,7,38.230616,25.050656,0,0,0
4,19,8,45.695548,28.034968,0,0,0
4,19,9,7.1481245,37.275208,0,0,0
4,19,10,9.218769,39.7842,0,0,0
4,19,11,49.201824,34.926472,0,0,0
4,19,12,26.280536,40.032556,3.473639787,3.473639787,0
4,19,13,48.61548,37.822048,3.473639787,3.473639787,3.473639787
4,19,14,46.983484,39.571044,3.473639787,3.473639787,3.473639787
4,19,15,43.431856,43.004312,0,0,0
4,19,16,34.170004,27.522726,0,0,0
4,19,17,6.718966,17.243642,0,0,0
4,19,18,0,0,0,0,0
4,19,19,0,0,0,0,0
4,19,20,0,0,0,0,0
4,19,21,0,0,0,0,0
4,19,22,0,0,0,0,0
4,19,23,0,0,0,0,0
4,20,0,0,0,0,0,0
4,20,1,0,0,0,0,0
4,20,2,0,0,0,0,0
4,20,3,0,0,0,0,0
4,20,4,0,0,0,0,0
4,20,5,3.53742625,0,0,0,0
4,20,6,23.465138,8.017446,0,0,0
4,20,7,41.397524,35.18476,0,0,0
4,20,8,45.689316,40.878824,0,0,0
4,20,9,46.594152,43.150044,0,0,0
4,20,10,47.047844,43.628476,0,0,0
4,20,11,47.081704,43.81618,0,0,0
4,20,12,47.99066,43.822644,0,0,0
4,20,13,47.020212,43.53052,0,0,0
4,20,14,46.335696,44.243552,0,0,0
4,20,15,43.008272,42.834332,0,0,0
4,20,16,34.259184,34.961284,0,0,0
4,20,17,10.823118,17.795642,0,0,0
4,20,18,0,0.467992844,0,0,0
4,20,19,0,0,0,0,0
4,20,20,0,0,0,0,0
4,20,21,0,0,0,0,0
4,20,22,0,0,0,0,0
4,20,23,0,0,0,0,0
4,21,0,0,0,0,0,0
4,21,1,0,0,0,0,0
4,21,2,0,0,0,0,0
4,21,3,0,0,0,0,0
4,21,4,0,0,0,0,0
4,21,5,3.5715675,0,0,0,0
4,21,6,23.065504,13.774173,0,0,0
4,21,7,40.67542,35.645244,0,0,0
4,21,8,45.211724,41.798452,0,0,0
4,21,9,46.478796,44.097484,3.473639787,3.473639787,0
4,21,10,46.919052,44.789252,3.473639787,3.473639787,0
4,21,11,46.926404,44.97124,3.473639787,3.473639787,3.473639787
4,21,12,46.541928,46.163292,8.233812831,8.233812831,3.473639787
4,21,13,45.95522,46.027264,8.233812831,8.233812831,3.473639787
4,21,14,44.940664,45.195484,16.08166569,16.08166569,3.473639787
4,21,15,42.403744,44.187404,27.78911831,27.78911831,0
4,21,16,34.194252,38.358884,27.78911831,27.78911831,0
4,21,17,11.061383,20.322486,16.08166569,16.08166569,0
4,21,18,0,3.21442525,16.08166569,16.08166569,0
4,21,19,0,0,8.233812831,8.233812831,0
4,21,20,0,0,8.233812831,8.233812831,0
4,21,21,0,0,8.233812831,8.233812831,0
4,21,22,0,0,8.233812831,8.233812831,0
4,21,23,0,0,8.233812831,8.233812831,0
4,22,0,0,0,3.473639787,3.473639787,0
4,22,1,0,0,3.473639787,3.473639787,0
4,22,2,0,0,3.473639787,3.473639787,0
4,22,3,0,0,0,0,0
4,22,4,0,0,0,0,0
4,22,5,0,0,0,0,0
4,22,6,7.110855,0.148450828,0,0,0
4,22,7,16.927588,4.3484615,3.473639787,3.473639787,0
4,22,8,31.423436,5.904213,3.473639787,3.473639787,0
4,22,9,21.319812,11.851234,3.473639787,3.473639787,0
4,22,10,14.15244,17.147256,3.473639787,3.473639787,0
4,22,11,27.452,30.202358,8.233812831,8.233812831,3.473639787
4,22,12,32.95367,47.995096,8.233812831,8.233812831,3.473639787
4,22,13,19.847182,47.926508,16.08166569,16.08166569,8.233812831
4,22,14,3.87603025,47.252724,16.08166569,16.08166569,16.08166569
4,22,15,8.835115,45.92628,16.08166569,16.08166569,16.08166569
4,22,16,4.9707835,40.440096,8.233812831,8.233812831,16.08166569
4,22,17,1.703292375,22.060022,3.473639787,3.473639787,16.08166569
4,22,18,0,3.24546225,3.473639787,3.473639787,16.08166569
4,22,19,0,0,3.473639787,3.473639787,16.08166569
4,22,20,0,0,3.473639787,3.473639787,16.08166569
4,22,21,0,0,3.473639787,3.473639787,8.233812831
4,22,22,0,0,0,0,8.233812831
4,22,23,0,0,0,0,8.233812831
4,23,0,0,0,0,0,8.233812831
4,23,1,0,0,0,0,16.08166569
4,23,2,0,0,0,0,16.08166569
4,23,3,0,0,0,0,8.233812831
4,23,4,0,0,0,0,8.233812831
4,23,5,3.76087925,0,0,0,8.233812831
4,23,6,22.738262,15.217286,0,0,8.233812831
4,23,7,38.222216,36.86828,3.473639787,3.473639787,16.08166569
4,23,8,43.534916,43.819924,3.473639787,3.473639787,16.08166569
4,23,9,44.995132,46.427968,3.473639787,3.473639787,16.08166569
4,23,10,41.010216,47.60956,3.473639787,3.473639787,8.233812831
4,23,11,22.886558,47.422116,3.473639787,3.473639787,8.233812831
4,23,12,22.055474,46.210276,3.473639787,3.473639787,16.08166569
4,23,13,39.468724,45.798964,3.473639787,3.473639787,16.08166569
4,23,14,11.503028,45.103816,3.473639787,3.473639787,16.08166569
4,23,15,20.970988,42.78292,3.473639787,3.473639787,16.08166569
4,23,16,23.085408,37.809984,0,0,8.233812831
4,23,17,8.018564,20.708266,0,0,3.473639787
4,23,18,0,3.312213,0,0,0
4,23,19,0,0,0,0,0
4,23,20,0,0,0,0,0
4,23,21,0,0,0,0,0
4,23,22,0,0,0,0,0
4,23,23,0,0,0,0,0
4,24,0,0,0,0,0,0
4,24,1,0,0,0,0,0
4,24,2,0,0,0,0,3.473639787
4,24,3,0,0,0,0,3.473639787
4,24,4,0,0,0,0,3.473639787
4,24,5,3.886843,0,0,0,3.473639787
4,24,6,14.93507,15.741631,0,0,3.473639787
4,24,7,40.816376,37.245728,0,0,3.473639787
4,24,8,29.860626,43.239596,3.473639787,3.473639787,3.473639787
4,24,9,47.960248,43.596032,0,0,8.233812831
4,24,10,48.35422,43.876488,0,0,3.473639787
4,24,11,48.485164,43.854216,0,0,3.473639787
4,24,12,48.6983,45.248972,0,0,3.473639787
4,24,13,48.236072,45.098796,3.473639787,3.473639787,8.233812831
4,24,14,47.350904,44.017592,3.473639787,3.473639787,8.233812831
4,24,15,43.706564,42.01804,3.473639787,3.473639787,8.233812831
4,24,16,34.915568,36.629328,3.473639787,3.473639787,8.233812831
4,24,17,11.010095,19.670216,0,0,3.473639787
4,24,18,0,2.582365,0,0,0
4,24,19,0,0,3.473639787,3.473639787,0
4,24,20,0,0,3.473639787,3.473639787,0
4,24,21,0,0,3.473639787,3.473639787,3.473639787
4,24,22,0,0,3.473639787,3.473639787,8.233812831
4,24,23,0,0,3.473639787,3.473639787,8.233812831
4,25,0,0,0,3.473639787,3.473639787,8.233812831
4,25,1,0,0,0,0,8.233812831
4,25,2,0,0,0,0,8.233812831
4,25,3,0,0,0,0,8.233812831
4,25,4,0,0,0,0,8.233812831
4,25,5,3.186288,0.028482697,0,0,8.233812831
4,25,6,21.519302,14.504436,0,0,8.233812831
4,25,7,38.039124,34.189004,0,0,16.08166569
4,25,8,43.41414,41.324452,3.473639787,3.473639787,16.08166569
4,25,9,44.797244,35.719244,3.473639787,3.473639787,16.08166569
4,25,10,43.671456,44.330656,3.473639787,3.473639787,16.08166569
4,25,11,43.295904,44.45528,3.473639787,3.473639787,27.78911831
4,25,12,42.947588,45.604408,3.473639787,3.473639787,27.78911831
4,25,13,43.815608,45.165468,3.473639787,3.473639787,44.12809065
4,25,14,43.752504,38.994364,3.473639787,3.473639787,44.12809065
4,25,15,40.633012,38.048808,3.473639787,3.473639787,44.12809065
4,25,16,31.79504,35.445488,3.473639787,3.473639787,27.78911831
4,25,17,10.179535,13.731568,3.473639787,3.473639787,16.08166569
4,25,18,0,2.6546575,3.473639787,3.473639787,3.473639787
4,25,19,0,0,3.473639787,3.473639787,3.473639787
4,25,20,0,0,0,0,3.473639787
4,25,21,0,0,0,0,0
4,25,22,0,0,0,0,0
4,25,23,0,0,0,0,0
4,26,0,0,0,0,0,0
4,26,1,0,0,0,0,0
4,26,2,0,0,0,0,0
4,26,3,0,0,0,0,0
4,26,4,0,0,0,0,0
4,26,5,4.073468,0.215004172,0,0,0
4,26,6,22.313184,13.919573,0,0,0
4,26,7,37.967524,35.374904,0,0,3.473639787
4,26,8,43.54508,41.456904,0,0,8.233812831
4,26,9,44.997664,43.597092,0,0,8.233812831
4,26,10,45.487508,44.307656,0,0,8.233812831
4,26,11,45.487976,42.55378,0,0,8.233812831
4,26,12,40.168728,42.334148,0,0,8.233812831
4,26,13,39.362328,41.749156,0,0,8.233812831
4,26,14,18.501626,42.903468,0,0,8.233812831
4,26,15,25.434766,41.029272,0,0,8.233812831
4,26,16,13.91277,35.328332,0,0,3.473639787
4,26,17,8.856431,18.780058,0,0,0
4,26,18,0,2.70813275,0,0,0
4,26,19,0,0,3.473639787,3.473639787,0
4,26,20,0,0,3.473639787,3.473639787,0
4,26,21,0,0,3.473639787,3.473639787,0
4,26,22,0,0,3.473639787,3.473639787,0
4,26,23,0,0,0,0,0
4,27,0,0,0,0,0,0
4,27,1,0,0,0,0,3.473639787
4,27,2,0,0,0,0,3.473639787
4,27,3,0,0,0,0,3.473639787
4,27,4,0,0,0,0,0
4,27,5,4.261433,0.058125719,0,0,3.473639787
4,27,6,23.380088,13.752091,3.473639787,3.473639787,8.233812831
4,27,7,40.0712,22.616272,3.473639787,3.473639787,8.233812831
4,27,8,45.59816,42.400144,3.473639787,3.473639787,16.08166569
4,27,9,47.612724,32.801246,3.473639787,3.473639787,16.08166569
4,27,10,48.24048,31.21474,3.473639787,3.473639787,16.08166569
4,27,11,48.618284,34.254096,8.233812831,8.233812831,16.08166569
4,27,12,48.57798,21.689092,8.233812831,8.233812831,16.08166569
4,27,13,48.89232,46.999344,16.08166569,16.08166569,16.08166569
4,27,14,48.096828,29.471218,16.08166569,16.08166569,16.08166569
4,27,15,22.015144,38.607944,16.08166569,16.08166569,16.08166569
4,27,16,27.868824,29.408652,16.08166569,16.08166569,16.08166569
4,27,17,9.996313,19.879814,16.08166569,16.08166569,8.233812831
4,27,18,0,3.09709075,8.233812831,8.233812831,8.233812831
4,27,19,0,0,8.233812831,8.233812831,8.233812831
4,27,20,0,0,3.473639787,3.473639787,8.233812831
4,27,21,0,0,3.473639787,3.473639787,8.233812831
4,27,22,0,0,3.473639787,3.473639787,8.233812831
4,27,23,0,0,3.473639787,3.473639787,8.233812831
4,28,0,0,0,3.473639787,3.473639787,8.233812831
4,28,1,0,0,3.473639787,3.473639787,8.233812831
4,28,2,0,0,0,0,8.233812831
4,28,3,0,0,0,0,8.233812831
4,28,4,0,0,0,0,8.233812831
4,28,5,1.025506875,2.9490445,0,0,8.233812831
4,28,6,0,17.24696,3.473639787,3.473639787,8.233812831
4,28,7,4.8006895,39.042,8.233812831,8.233812831,8.233812831
4,28,8,1.389617,45.055568,8.233812831,8.233812831,8.233812831
4,28,9,12.04287,47.54452,8.233812831,8.233812831,8.233812831
4,28,10,50.192344,47.857348,8.233812831,8.233812831,8.233812831
